Start Time (UTC) = 1729584223.221370
Time interval = 800 us

Time	Ch01Gr01	Ch01Gr02	Ch01Gr03	Ch01Gr04	Ch01Gr05	Ch02Gr01	Ch02Gr02	Ch02Gr03	Ch02Gr04	Ch02Gr05
	Wavelength (nm)	Wavelength (nm)	Wavelength (nm)	Wavelength (nm)	Wavelength (nm)	Wavelength (nm)	Wavelength (nm)	Wavelength (nm)	Wavelength (nm)	Wavelength (nm)
0.076000	1559.4702	1554.1639	1549.1790	1545.0583	1542.3445	1559.5589	1553.7172	1549.1055	1546.4577	1542.6669
0.076800	1559.4694	1554.1632	1549.1798	1545.0583	1542.3445	1559.5597	1553.7172	1549.1063	1546.4577	1542.6669
0.077600	1559.4694	1554.1639	1549.1790	1545.0583	1542.3445	1559.5605	1553.7164	1549.1047	1546.4569	1542.6669
0.078400	1559.4694	1554.1639	1549.1790	1545.0583	1542.3445	1559.5597	1553.7164	1549.1047	1546.4585	1542.6669
0.079200	1559.4694	1554.1639	1549.1806	1545.0575	1542.3445	1559.5605	1553.7164	1549.1047	1546.4569	1542.6669
0.080000	1559.4330	1554.1655	1549.1790	1545.0575	1542.3445	1559.5597	1553.7172	1549.1063	1546.4585	1542.6669
0.080800	1559.4694	1554.1639	1549.1782	1545.0591	1542.3445	1559.5605	1553.7172	1549.1063	1546.4577	1542.6677
0.081600	1559.4694	1554.1655	1549.1774	1545.0591	1542.3437	1559.5613	1553.7187	1549.1055	1546.4585	1542.6661
0.082400	1559.4694	1554.1647	1549.1790	1545.0591	1542.3445	1559.5613	1553.7180	1549.1055	1546.4577	1542.6677
0.083200	1559.4702	1554.1639	1549.1782	1545.0583	1542.3445	1559.5613	1553.7172	1549.1039	1546.4577	1542.6669
0.084000	1559.4702	1554.1655	1549.1782	1545.0591	1542.3445	1559.5605	1553.7180	1549.1055	1546.4577	1542.6669
0.084800	1559.4702	1554.1639	1549.1790	1545.0583	1542.3437	1559.5605	1553.7172	1549.1055	1546.4585	1542.6669
0.085600	1559.4694	1554.1647	1549.1806	1545.0583	1542.3445	1559.5605	1553.7172	1549.1055	1546.4585	1542.6669
0.086400	1559.4702	1554.1639	1549.1782	1545.0583	1542.3445	1559.5605	1553.7172	1549.1055	1546.4577	1542.6669
0.087200	1559.4702	1554.1639	1549.1790	1545.0583	1542.3445	1559.5597	1553.7172	1549.1047	1546.4585	1542.6661
0.088000	1559.4694	1554.1647	1549.1790	1545.0575	1542.3445	1559.5605	1553.7164	1549.1063	1546.4577	1542.6669
0.088800	1559.4702	1554.1632	1549.1798	1545.0583	1542.3445	1559.5605	1553.7164	1549.1063	1546.4585	1542.6669
0.089600	1559.4694	1554.1647	1549.1790	1545.0591	1542.3445	1559.5613	1553.7180	1549.1055	1546.4577	1542.6669
0.090400	1559.4694	1554.1655	1549.1790	1545.0591	1542.3445	1559.5597	1553.7172	1549.1047	1546.4585	1542.6669
0.091200	1559.4694	1554.1655	1549.1774	1545.0591	1542.3445	1559.5597	1553.7187	1549.1055	1546.4593	1542.6669
0.092000	1559.4694	1554.1639	1549.1798	1545.0575	1542.3445	1559.5605	1553.7172	1549.1063	1546.4585	1542.6669
0.092800	1559.4702	1554.1647	1549.1798	1545.0591	1542.3437	1559.5621	1553.7172	1549.1055	1546.4585	1542.6669
0.093600	1559.4694	1554.1647	1549.1790	1545.0583	1542.3445	1559.5613	1553.7172	1549.1063	1546.4593	1542.6669
0.094400	1559.4694	1554.1647	1549.1790	1545.0583	1542.3445	1559.5589	1553.7172	1549.1055	1546.4577	1542.6661
0.095200	1559.4702	1554.1639	1549.1790	1545.0583	1542.3453	1559.5613	1553.7164	1549.1055	1546.4585	1542.6669
0.096000	1559.4702	1554.1639	1549.1782	1545.0583	1542.3445	1559.5605	1553.7164	1549.1055	1546.4585	1542.6677
0.096800	1559.4694	1554.1647	1549.1790	1545.0583	1542.3445	1559.5613	1553.7172	1549.1063	1546.4585	1542.6669
0.097600	1559.4702	1554.1647	1549.1790	1545.0583	1542.3445	1559.5605	1553.7164	1549.1047	1546.4577	1542.6669
0.098400	1559.4702	1554.1655	1549.1782	1545.0598	1542.3437	1559.5605	1553.7180	1549.1055	1546.4585	1542.6669
0.099200	1559.4702	1554.1639	1549.1806	1545.0575	1542.3445	1559.5605	1553.7164	1549.1047	1546.4585	1542.6677
0.100000	1559.4694	1554.1655	1549.1782	1545.0583	1542.3445	1559.5605	1553.7180	1549.1047	1546.4585	1542.6669
0.100800	1559.4702	1554.1647	1549.1782	1545.0591	1542.3445	1559.5605	1553.7172	1549.1055	1546.4577	1542.6669
0.101600	1559.4702	1554.1647	1549.1774	1545.0591	1542.3437	1559.5605	1553.7180	1549.1039	1546.4585	1542.6669
0.102400	1559.4702	1554.1639	1549.1790	1545.0583	1542.3453	1559.5629	1553.7164	1549.1063	1546.4577	1542.6669
0.103200	1559.4702	1554.1647	1549.1782	1545.0583	1542.3445	1559.5613	1553.7172	1549.1055	1546.4577	1542.6669
0.104000	1559.4702	1554.1647	1549.1790	1545.0583	1542.3445	1559.5605	1553.7180	1549.1055	1546.4577	1542.6677
0.104800	1559.4702	1554.1655	1549.1798	1545.0583	1542.3445	1559.5621	1553.7180	1549.1055	1546.4577	1542.6677
0.105600	1559.4694	1554.1647	1549.1790	1545.0575	1542.3437	1559.5613	1553.7172	1549.1055	1546.4585	1542.6669
0.106400	1559.4702	1554.1647	1549.1782	1545.0583	1542.3437	1559.5605	1553.7172	1549.1055	1546.4585	1542.6669
0.107200	1559.4702	1554.1647	1549.1790	1545.0598	1542.3437	1559.5621	1553.7172	1549.1055	1546.4577	1542.6669
0.108000	1559.4694	1554.1647	1549.1798	1545.0583	1542.3445	1559.5605	1553.7180	1549.1055	1546.4577	1542.6669
0.108800	1559.4702	1554.1647	1549.1790	1545.0583	1542.3445	1559.5605	1553.7172	1549.1047	1546.4569	1542.6669
0.109600	1559.4694	1554.1647	1549.1790	1545.0591	1542.3437	1559.5605	1553.7172	1549.1055	1546.4577	1542.6669
0.110400	1559.4702	1554.1655	1549.1782	1545.0583	1542.3437	1559.5613	1553.7180	1549.1055	1546.4585	1542.6669
0.111200	1559.4702	1554.1655	1549.1790	1545.0598	1542.3445	1559.5605	1553.7187	1549.1047	1546.4585	1542.6669
0.112000	1559.4702	1554.1655	1549.1782	1545.0583	1542.3445	1559.5589	1553.7164	1549.1055	1546.4585	1542.6669
0.112800	1559.4702	1554.1647	1549.1806	1545.0583	1542.3453	1559.5605	1553.7172	1549.1063	1546.4585	1542.6669
0.113600	1559.4702	1554.1655	1549.1790	1545.0583	1542.3437	1559.5605	1553.7180	1549.1055	1546.4585	1542.6669
0.114400	1559.4694	1554.1647	1549.1790	1545.0591	1542.3437	1559.5613	1553.7172	1549.1055	1546.4593	1542.6661
0.115200	1559.4702	1554.1655	1549.1798	1545.0591	1542.3437	1559.5605	1553.7172	1549.1055	1546.4577	1542.6669
0.116000	1559.4702	1554.1655	1549.1790	1545.0591	1542.3437	1559.5621	1553.7180	1549.1055	1546.4585	1542.6669
0.116800	1559.4710	1554.1655	1549.1782	1545.0591	1542.3437	1559.5605	1553.7180	1549.1055	1546.4585	1542.6669
0.117600	1559.4702	1554.1632	1549.1798	1545.0583	1542.3453	1559.5613	1553.7164	1549.1063	1546.4577	1542.6669
0.118400	1559.4710	1554.1647	1549.1782	1545.0591	1542.3445	1559.5621	1553.7180	1549.1063	1546.4577	1542.6669
0.119200	1559.4702	1554.1647	1549.1782	1545.0583	1542.3437	1559.5605	1553.7180	1549.1055	1546.4585	1542.6669
0.120000	1559.4702	1554.1655	1549.1790	1545.0583	1542.3445	1559.5613	1553.7172	1549.1055	1546.4593	1542.6669
0.120800	1559.4710	1554.1647	1549.1782	1545.0591	1542.3445	1559.5605	1553.7172	1549.1063	1546.4577	1542.6677
0.121600	1559.4710	1554.1647	1549.1790	1545.0583	1542.3445	1559.5613	1553.7164	1549.1047	1546.4577	1542.6669
0.122400	1559.4702	1554.1655	1549.1790	1545.0583	1542.3445	1559.5597	1553.7180	1549.1055	1546.4585	1542.6669
0.123200	1559.4702	1554.1655	1549.1790	1545.0583	1542.3445	1559.5613	1553.7180	1549.1047	1546.4577	1542.6669
0.124000	1559.4702	1554.1647	1549.1782	1545.0591	1542.3437	1559.5613	1553.7164	1549.1055	1546.4593	1542.6669
0.124800	1559.4710	1554.1647	1549.1790	1545.0583	1542.3445	1559.5613	1553.7180	1549.1055	1546.4577	1542.6669
0.125600	1559.4702	1554.1655	1549.1798	1545.0583	1542.3445	1559.5613	1553.7172	1549.1055	1546.4569	1542.6669
0.126400	1559.4702	1554.1647	1549.1782	1545.0591	1542.3445	1559.5613	1553.7172	1549.1047	1546.4577	1542.6669
0.127200	1559.4702	1554.1639	1549.1782	1545.0591	1542.3445	1559.5621	1553.7172	1549.1063	1546.4577	1542.6669
0.128000	1559.4702	1554.1655	1549.1774	1545.0598	1542.3437	1559.5613	1553.7172	1549.1047	1546.4585	1542.6661
0.128800	1559.4702	1554.1647	1549.1798	1545.0583	1542.3437	1559.5621	1553.7164	1549.1055	1546.4577	1542.6669
0.129600	1559.4710	1554.1655	1549.1774	1545.0591	1542.3445	1559.5621	1553.7172	1549.1055	1546.4585	1542.6677
0.130400	1559.4710	1554.1655	1549.1782	1545.0591	1542.3445	1559.5613	1553.7180	1549.1047	1546.4577	1542.6669
0.131200	1559.4710	1554.1647	1549.1790	1545.0591	1542.3445	1559.5621	1553.7180	1549.1055	1546.4577	1542.6669
0.132000	1559.4702	1554.1647	1549.1790	1545.0583	1542.3445	1559.5613	1553.7172	1549.1055	1546.4577	1542.6677
0.132800	1559.4702	1554.1663	1549.1790	1545.0583	1542.3437	1559.5613	1553.7180	1549.1055	1546.4585	1542.6669
0.133600	1559.4702	1554.1655	1549.1782	1545.0583	1542.3437	1559.5621	1553.7172	1549.1055	1546.4577	1542.6669
0.134400	1559.4710	1554.1655	1549.1790	1545.0583	1542.3437	1559.5613	1553.7172	1549.1047	1546.4569	1542.6669
0.135200	1559.4710	1554.1647	1549.1790	1545.0583	1542.3453	1559.5621	1553.7172	1549.1063	1546.4585	1542.6677
0.136000	1559.4710	1554.1655	1549.1782	1545.0591	1542.3445	1559.5621	1553.7180	1549.1063	1546.4577	1542.6669
0.136800	1559.4702	1554.1655	1549.1790	1545.0591	1542.3437	1559.5621	1553.7172	1549.1063	1546.4577	1542.6669
0.137600	1559.4702	1554.1663	1549.1782	1545.0583	1542.3437	1559.5605	1553.7187	1549.1047	1546.4577	1542.6669
0.138400	1559.4702	1554.1663	1549.1782	1545.0591	1542.3445	1559.5605	1553.7187	1549.1047	1546.4577	1542.6669
0.139200	1559.4702	1554.1655	1549.1774	1545.0591	1542.3429	1559.5613	1553.7180	1549.1055	1546.4577	1542.6661
0.140000	1559.4702	1554.1655	1549.1782	1545.0583	1542.3437	1559.5621	1553.7172	1549.1047	1546.4577	1542.6661
0.140800	1559.4710	1554.1647	1549.1790	1545.0591	1542.3445	1559.5613	1553.7172	1549.1055	1546.4577	1542.6669
0.141600	1559.4710	1554.1647	1549.1798	1545.0575	1542.3437	1559.5605	1553.7164	1549.1055	1546.4585	1542.6669
0.142400	1559.4710	1554.1647	1549.1782	1545.0583	1542.3445	1559.5605	1553.7172	1549.1055	1546.4577	1542.6669
0.143200	1559.4710	1554.1647	1549.1790	1545.0591	1542.3437	1559.5621	1553.7172	1549.1055	1546.4585	1542.6669
0.144000	1559.4718	1554.1647	1549.1790	1545.0591	1542.3437	1559.5621	1553.7164	1549.1063	1546.4577	1542.6669
0.144800	1559.4702	1554.1647	1549.1798	1545.0575	1542.3437	1559.5613	1553.7164	1549.1063	1546.4577	1542.6669
0.145600	1559.4710	1554.1655	1549.1798	1545.0583	1542.3437	1559.5613	1553.7172	1549.1063	1546.4585	1542.6669
0.146400	1559.4702	1554.1655	1549.1790	1545.0583	1542.3445	1559.5605	1553.7180	1549.1063	1546.4569	1542.6669
0.147200	1559.4710	1554.1655	1549.1782	1545.0575	1542.3437	1559.5613	1553.7180	1549.1047	1546.4577	1542.6669
0.148000	1559.4710	1554.1655	1549.1782	1545.0583	1542.3437	1559.5605	1553.7172	1549.1055	1546.4577	1542.6677
0.148800	1559.4710	1554.1647	1549.1798	1545.0567	1542.3445	1559.5613	1553.7180	1549.1063	1546.4577	1542.6669
0.149600	1559.4718	1554.1655	1549.1790	1545.0575	1542.3437	1559.5613	1553.7172	1549.1055	1546.4585	1542.6669
0.150400	1559.4718	1554.1647	1549.1790	1545.0583	1542.3445	1559.5629	1553.7156	1549.1063	1546.4585	1542.6669
0.151200	1559.4710	1554.1655	1549.1774	1545.0591	1542.3437	1559.5621	1553.7180	1549.1047	1546.4577	1542.6669
0.152000	1559.4710	1554.1655	1549.1790	1545.0575	1542.3445	1559.5637	1553.7180	1549.1047	1546.4569	1542.6669
0.152800	1559.4710	1554.1639	1549.1790	1545.0583	1542.3445	1559.5613	1553.7172	1549.1063	1546.4569	1542.6669
0.153600	1559.4710	1554.1647	1549.1790	1545.0583	1542.3445	1559.5629	1553.7164	1549.1047	1546.4577	1542.6669
0.154400	1559.4718	1554.1647	1549.1782	1545.0575	1542.3445	1559.5629	1553.7164	1549.1055	1546.4577	1542.6669
0.155200	1559.4710	1554.1647	1549.1790	1545.0583	1542.3437	1559.5613	1553.7172	1549.1055	1546.4577	1542.6669
0.156000	1559.4710	1554.1655	1549.1798	1545.0575	1542.3437	1559.5613	1553.7172	1549.1055	1546.4569	1542.6669
0.156800	1559.4718	1554.1647	1549.1798	1545.0575	1542.3437	1559.5629	1553.7164	1549.1063	1546.4585	1542.6661
0.157600	1559.4710	1554.1655	1549.1782	1545.0575	1542.3437	1559.5621	1553.7180	1549.1047	1546.4577	1542.6661
0.158400	1559.4710	1554.1647	1549.1782	1545.0583	1542.3445	1559.5621	1553.7172	1549.1055	1546.4585	1542.6669
0.159200	1559.4710	1554.1647	1549.1790	1545.0583	1542.3445	1559.5613	1553.7172	1549.1047	1546.4577	1542.6669
0.160000	1559.4718	1554.1655	1549.1782	1545.0575	1542.3437	1559.5621	1553.7187	1549.1055	1546.4585	1542.6669
0.160800	1559.4718	1554.1663	1549.1774	1545.0591	1542.3437	1559.5621	1553.7180	1549.1055	1546.4577	1542.6669
0.161600	1559.4710	1554.1655	1549.1798	1545.0575	1542.3437	1559.5613	1553.7172	1549.1055	1546.4585	1542.6669
0.162400	1559.4718	1554.1639	1549.1782	1545.0583	1542.3437	1559.5613	1553.7172	1549.1063	1546.4577	1542.6669
0.163200	1559.4710	1554.1639	1549.1790	1545.0583	1542.3445	1559.5621	1553.7172	1549.1055	1546.4577	1542.6669
0.164000	1559.4710	1554.1647	1549.1798	1545.0575	1542.3445	1559.5613	1553.7172	1549.1055	1546.4569	1542.6669
0.164800	1559.4710	1554.1647	1549.1774	1545.0583	1542.3429	1559.5621	1553.7172	1549.1039	1546.4562	1542.6669
0.165600	1559.4718	1554.1663	1549.1774	1545.0583	1542.3437	1559.5621	1553.7180	1549.1055	1546.4577	1542.6669
0.166400	1559.4710	1554.1655	1549.1782	1545.0583	1542.3429	1559.5613	1553.7180	1549.1047	1546.4585	1542.6661
0.167200	1559.4710	1554.1655	1549.1782	1545.0575	1542.3437	1559.5613	1553.7180	1549.1047	1546.4585	1542.6661
0.168000	1559.4718	1554.1655	1549.1774	1545.0583	1542.3437	1559.5621	1553.7180	1549.1047	1546.4569	1542.6661
0.168800	1559.4718	1554.1655	1549.1782	1545.0583	1542.3437	1559.5621	1553.7172	1549.1047	1546.4577	1542.6669
0.169600	1559.4718	1554.1663	1549.1790	1545.0583	1542.3437	1559.5613	1553.7180	1549.1047	1546.4577	1542.6661
0.170400	1559.4710	1554.1647	1549.1790	1545.0583	1542.3445	1559.5621	1553.7172	1549.1063	1546.4577	1542.6669
0.171200	1559.4718	1554.1647	1549.1790	1545.0591	1542.3437	1559.5621	1553.7172	1549.1063	1546.4562	1542.6669
0.172000	1559.4718	1554.1647	1549.1790	1545.0583	1542.3437	1559.5629	1553.7164	1549.1055	1546.4569	1542.6669
0.172800	1559.4710	1554.1647	1549.1782	1545.0583	1542.3445	1559.5621	1553.7164	1549.1047	1546.4569	1542.6669
0.173600	1559.4718	1554.1647	1549.1790	1545.0575	1542.3437	1559.5629	1553.7172	1549.1047	1546.4569	1542.6669
0.174400	1559.4718	1554.1639	1549.1790	1545.0567	1542.3437	1559.5621	1553.7172	1549.1047	1546.4569	1542.6669
0.175200	1559.4702	1554.1647	1549.1782	1545.0583	1542.3445	1559.5613	1553.7172	1549.1039	1546.4569	1542.6669
0.176000	1559.4718	1554.1647	1549.1774	1545.0583	1542.3445	1559.5621	1553.7164	1549.1063	1546.4577	1542.6661
0.176800	1559.4710	1554.1647	1549.1782	1545.0575	1542.3437	1559.5613	1553.7164	1549.1055	1546.4569	1542.6661
0.177600	1559.4710	1554.1647	1549.1782	1545.0575	1542.3437	1559.5605	1553.7172	1549.1039	1546.4577	1542.6661
0.178400	1559.4718	1554.1647	1549.1774	1545.0583	1542.3429	1559.5613	1553.7180	1549.1055	1546.4577	1542.6661
0.179200	1559.4710	1554.1647	1549.1782	1545.0575	1542.3437	1559.5629	1553.7172	1549.1055	1546.4577	1542.6669
0.180000	1559.4718	1554.1639	1549.1790	1545.0567	1542.3445	1559.5621	1553.7164	1549.1055	1546.4577	1542.6669
0.180800	1559.4718	1554.1647	1549.1782	1545.0575	1542.3445	1559.5621	1553.7172	1549.1063	1546.4577	1542.6669
0.181600	1559.4718	1554.1655	1549.1782	1545.0575	1542.3429	1559.5629	1553.7172	1549.1039	1546.4577	1542.6661
0.182400	1559.4718	1554.1639	1549.1798	1545.0575	1542.3437	1559.5621	1553.7172	1549.1055	1546.4569	1542.6661
0.183200	1559.4718	1554.1647	1549.1782	1545.0583	1542.3429	1559.5621	1553.7172	1549.1047	1546.4577	1542.6661
0.184000	1559.4710	1554.1647	1549.1782	1545.0583	1542.3437	1559.5629	1553.7172	1549.1063	1546.4562	1542.6669
0.184800	1559.4710	1554.1647	1549.1790	1545.0575	1542.3437	1559.5621	1553.7172	1549.1063	1546.4569	1542.6661
0.185600	1559.4718	1554.1639	1549.1798	1545.0575	1542.3445	1559.5637	1553.7164	1549.1063	1546.4554	1542.6669
0.186400	1559.4726	1554.1647	1549.1790	1545.0575	1542.3437	1559.5629	1553.7172	1549.1063	1546.4569	1542.6669
0.187200	1559.4718	1554.1647	1549.1790	1545.0575	1542.3437	1559.5629	1553.7172	1549.1063	1546.4577	1542.6661
0.188000	1559.4718	1554.1655	1549.1782	1545.0575	1542.3437	1559.5629	1553.7187	1549.1047	1546.4577	1542.6661
0.188800	1559.4718	1554.1647	1549.1782	1545.0575	1542.3437	1559.5629	1553.7172	1549.1047	1546.4562	1542.6661
0.189600	1559.4718	1554.1647	1549.1782	1545.0583	1542.3437	1559.5637	1553.7180	1549.1047	1546.4569	1542.6661
0.190400	1559.4718	1554.1655	1549.1766	1545.0575	1542.3437	1559.5629	1553.7180	1549.1039	1546.4577	1542.6661
0.191200	1559.4718	1554.1655	1549.1782	1545.0575	1542.3437	1559.5637	1553.7172	1549.1047	1546.4569	1542.6661
0.192000	1559.4710	1554.1647	1549.1790	1545.0583	1542.3437	1559.5613	1553.7172	1549.1047	1546.4569	1542.6661
0.192800	1559.4718	1554.1655	1549.1774	1545.0575	1542.3437	1559.5637	1553.7172	1549.1055	1546.4569	1542.6661
0.193600	1559.4718	1554.1647	1549.1790	1545.0567	1542.3437	1559.5629	1553.7164	1549.1055	1546.4569	1542.6661
0.194400	1559.4718	1554.1655	1549.1782	1545.0567	1542.3437	1559.5621	1553.7164	1549.1063	1546.4562	1542.6661
0.195200	1559.4718	1554.1663	1549.1782	1545.0567	1542.3437	1559.5613	1553.7187	1549.1047	1546.4569	1542.6661
0.196000	1559.4718	1554.1639	1549.1790	1545.0560	1542.3437	1559.5621	1553.7164	1549.1055	1546.4577	1542.6661
0.196800	1559.4718	1554.1655	1549.1782	1545.0567	1542.3437	1559.5621	1553.7172	1549.1047	1546.4569	1542.6654
0.197600	1559.4710	1554.1655	1549.1774	1545.0575	1542.3437	1559.5621	1553.7164	1549.1055	1546.4577	1542.6661
0.198400	1559.4718	1554.1655	1549.1774	1545.0567	1542.3429	1559.5645	1553.7180	1549.1047	1546.4569	1542.6654
0.199200	1559.4718	1554.1639	1549.1782	1545.0583	1542.3429	1559.5629	1553.7164	1549.1039	1546.4562	1542.6661
0.200000	1559.4718	1554.1647	1549.1790	1545.0575	1542.3437	1559.5629	1553.7172	1549.1039	1546.4569	1542.6661
0.200800	1559.4726	1554.1647	1549.1790	1545.0567	1542.3437	1559.5629	1553.7172	1549.1055	1546.4569	1542.6661
0.201600	1559.4726	1554.1647	1549.1782	1545.0567	1542.3437	1559.5629	1553.7164	1549.1039	1546.4562	1542.6661
0.202400	1559.4726	1554.1647	1549.1782	1545.0583	1542.3437	1559.5629	1553.7172	1549.1047	1546.4562	1542.6661
0.203200	1559.4718	1554.1655	1549.1782	1545.0567	1542.3429	1559.5621	1553.7180	1549.1039	1546.4577	1542.6661
0.204000	1559.4718	1554.1647	1549.1782	1545.0575	1542.3437	1559.5621	1553.7180	1549.1039	1546.4569	1542.6654
0.204800	1559.4726	1554.1647	1549.1774	1545.0583	1542.3437	1559.5629	1553.7172	1549.1047	1546.4562	1542.6661
0.205600	1559.4718	1554.1647	1549.1774	1545.0575	1542.3429	1559.5637	1553.7180	1549.1039	1546.4554	1542.6661
0.206400	1559.4718	1554.1655	1549.1774	1545.0575	1542.3437	1559.5637	1553.7172	1549.1047	1546.4562	1542.6661
0.207200	1559.4718	1554.1647	1549.1782	1545.0575	1542.3429	1559.5621	1553.7172	1549.1047	1546.4554	1542.6654
0.208000	1559.4718	1554.1647	1549.1790	1545.0567	1542.3429	1559.5629	1553.7164	1549.1047	1546.4554	1542.6654
0.208800	1559.4718	1554.1639	1549.1782	1545.0575	1542.3429	1559.5629	1553.7164	1549.1047	1546.4562	1542.6654
0.209600	1559.4710	1554.1655	1549.1766	1545.0575	1542.3429	1559.5629	1553.7180	1549.1039	1546.4562	1542.6654
0.210400	1559.4718	1554.1655	1549.1774	1545.0560	1542.3437	1559.5621	1553.7180	1549.1047	1546.4562	1542.6661
0.211200	1559.4718	1554.1647	1549.1790	1545.0567	1542.3437	1559.5637	1553.7172	1549.1055	1546.4569	1542.6661
0.212000	1559.4726	1554.1639	1549.1774	1545.0567	1542.3437	1559.5629	1553.7172	1549.1039	1546.4569	1542.6661
0.212800	1559.4718	1554.1639	1549.1766	1545.0575	1542.3437	1559.5637	1553.7180	1549.1047	1546.4569	1542.6661
0.213600	1559.4726	1554.1647	1549.1774	1545.0575	1542.3429	1559.5629	1553.7172	1549.1055	1546.4569	1542.6654
0.214400	1559.4718	1554.1647	1549.1774	1545.0575	1542.3429	1559.5629	1553.7180	1549.1039	1546.4569	1542.6654
0.215200	1559.4718	1554.1647	1549.1782	1545.0567	1542.3437	1559.5637	1553.7172	1549.1039	1546.4562	1542.6654
0.216000	1559.4718	1554.1647	1549.1774	1545.0567	1542.3429	1559.5629	1553.7172	1549.1032	1546.4554	1542.6654
0.216800	1559.4718	1554.1647	1549.1782	1545.0567	1542.3429	1559.5629	1553.7172	1549.1047	1546.4562	1542.6654
0.217600	1559.4718	1554.1647	1549.1774	1545.0575	1542.3437	1559.5621	1553.7172	1549.1047	1546.4562	1542.6661
0.218400	1559.4718	1554.1647	1549.1774	1545.0575	1542.3429	1559.5637	1553.7172	1549.1039	1546.4562	1542.6661
0.219200	1559.4718	1554.1639	1549.1782	1545.0567	1542.3437	1559.5629	1553.7172	1549.1047	1546.4554	1542.6654
0.220000	1559.4718	1554.1647	1549.1774	1545.0567	1542.3429	1559.5621	1553.7164	1549.1039	1546.4554	1542.6661
0.220800	1559.4718	1554.1647	1549.1782	1545.0567	1542.3437	1559.5621	1553.7172	1549.1047	1546.4562	1542.6654
0.221600	1559.4710	1554.1655	1549.1774	1545.0567	1542.3437	1559.5621	1553.7164	1549.1039	1546.4562	1542.6661
0.222400	1559.4726	1554.1647	1549.1774	1545.0567	1542.3429	1559.5637	1553.7180	1549.1047	1546.4569	1542.6661
0.223200	1559.4718	1554.1647	1549.1774	1545.0575	1542.3437	1559.5629	1553.7172	1549.1047	1546.4562	1542.6661
0.224000	1559.4718	1554.1639	1549.1790	1545.0567	1542.3429	1559.5629	1553.7172	1549.1039	1546.4569	1542.6661
0.224800	1559.4710	1554.1647	1549.1782	1545.0575	1542.3429	1559.5629	1553.7164	1549.1039	1546.4554	1542.6661
0.225600	1559.4718	1554.1647	1549.1766	1545.0567	1542.3429	1559.5621	1553.7172	1549.1039	1546.4562	1542.6661
0.226400	1559.4718	1554.1647	1549.1774	1545.0560	1542.3437	1559.5629	1553.7172	1549.1032	1546.4554	1542.6654
0.227200	1559.4718	1554.1647	1549.1782	1545.0560	1542.3429	1559.5629	1553.7164	1549.1047	1546.4562	1542.6654
0.228000	1559.4710	1554.1639	1549.1782	1545.0567	1542.3437	1559.5629	1553.7172	1549.1047	1546.4554	1542.6654
0.228800	1559.4718	1554.1647	1549.1782	1545.0560	1542.3437	1559.5629	1553.7164	1549.1047	1546.4562	1542.6661
0.229600	1559.4710	1554.1647	1549.1782	1545.0567	1542.3437	1559.5621	1553.7172	1549.1047	1546.4562	1542.6654
0.230400	1559.4710	1554.1647	1549.1774	1545.0575	1542.3429	1559.5621	1553.7164	1549.1032	1546.4554	1542.6654
0.231200	1559.4718	1554.1639	1549.1782	1545.0567	1542.3429	1559.5629	1553.7172	1549.1039	1546.4562	1542.6654
0.232000	1559.4726	1554.1647	1549.1774	1545.0567	1542.3429	1559.5629	1553.7164	1549.1047	1546.4562	1542.6654
0.232800	1559.4718	1554.1632	1549.1790	1545.0567	1542.3429	1559.5629	1553.7164	1549.1039	1546.4562	1542.6654
0.233600	1559.4718	1554.1655	1549.1774	1545.0567	1542.3437	1559.5621	1553.7172	1549.1039	1546.4562	1542.6654
0.234400	1559.4726	1554.1647	1549.1774	1545.0567	1542.3429	1559.5645	1553.7156	1549.1039	1546.4554	1542.6654
0.235200	1559.4726	1554.1639	1549.1774	1545.0560	1542.3437	1559.5637	1553.7172	1549.1039	1546.4546	1542.6654
0.236000	1559.4718	1554.1639	1549.1782	1545.0567	1542.3429	1559.5629	1553.7156	1549.1039	1546.4562	1542.6654
0.236800	1559.4718	1554.1639	1549.1782	1545.0575	1542.3429	1559.5629	1553.7180	1549.1032	1546.4546	1542.6654
0.237600	1559.4718	1554.1647	1549.1774	1545.0567	1542.3437	1559.5621	1553.7172	1549.1047	1546.4562	1542.6654
0.238400	1559.4718	1554.1647	1549.1774	1545.0575	1542.3429	1559.5629	1553.7172	1549.1039	1546.4554	1542.6654
0.239200	1559.4718	1554.1647	1549.1774	1545.0575	1542.3437	1559.5637	1553.7172	1549.1039	1546.4554	1542.6661
0.240000	1559.4718	1554.1639	1549.1790	1545.0560	1542.3445	1559.5621	1553.7164	1549.1047	1546.4546	1542.6661
0.240800	1559.4718	1554.1655	1549.1774	1545.0567	1542.3429	1559.5629	1553.7180	1549.1047	1546.4562	1542.6654
0.241600	1559.4726	1554.1647	1549.1774	1545.0567	1542.3429	1559.5637	1553.7172	1549.1039	1546.4554	1542.6654
0.242400	1559.4718	1554.1639	1549.1782	1545.0560	1542.3437	1559.5629	1553.7164	1549.1047	1546.4554	1542.6654
0.243200	1559.4718	1554.1647	1549.1766	1545.0567	1542.3429	1559.5629	1553.7172	1549.1039	1546.4562	1542.6654
0.244000	1559.4726	1554.1639	1549.1774	1545.0560	1542.3429	1559.5637	1553.7164	1549.1047	1546.4562	1542.6654
